timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534797998540,3649,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,23,23,3649,0,52
1534797985689,16995,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,23,23,16995,0,62
1534797999984,2915,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,23,23,2915,0,59
1534798002190,990,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,23,23,990,0,10
1534797995501,8461,POST /purchases,200,OK,Point of Sales API 1-11,text,true,,443,1953,24,24,8461,0,62
1534797996492,7793,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,24,24,7793,0,59
1534797996901,7664,POST /purchases,200,OK,Point of Sales API 1-7,text,true,,443,1953,25,25,7664,0,50
1534798003339,1511,POST /purchases,200,OK,Point of Sales API 1-24,text,true,,443,1953,25,25,1510,0,54
1534798002139,3037,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,25,25,3037,0,53
1534798003181,2287,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,25,25,2287,0,0
1534798004850,1764,POST /purchases,200,OK,Point of Sales API 1-24,text,true,,443,1953,26,26,1764,0,0
1534798002685,4901,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,27,27,4901,0,47
1534798004286,4576,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,28,28,4576,0,57
1534798004540,4534,POST /purchases,200,OK,Point of Sales API 1-25,text,true,,443,1953,28,28,4534,0,53
1534798005469,4033,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,29,29,4033,0,54
1534798008140,1657,POST /purchases,200,OK,Point of Sales API 1-28,text,true,,443,1953,29,29,1657,0,62
1534798003963,6007,POST /purchases,200,OK,Point of Sales API 1-11,text,true,,443,1953,29,29,6006,0,60
1534797998567,11711,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,29,29,11711,0,55
1534797997786,12912,POST /purchases,200,OK,Point of Sales API 1-15,text,true,,443,1953,30,30,12912,0,57
1534798005177,5683,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,30,30,5683,0,56
1534797998597,12670,POST /purchases,200,OK,Point of Sales API 1-17,text,true,,443,1953,30,30,12670,0,55
1534798010278,1005,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,30,30,1005,0,65
1534797987968,24041,POST /purchases,200,OK,Point of Sales API 1-10,text,true,,443,1953,31,31,24041,0,0
1534797992993,19628,POST /purchases,200,OK,Point of Sales API 1-13,text,true,,443,1953,31,31,19628,0,49
1534797990010,22762,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,31,31,22762,0,10
1534797997663,15701,POST /purchases,200,OK,Point of Sales API 1-8,text,true,,443,1953,32,32,15701,0,61
1534798000940,13783,POST /purchases,200,OK,Point of Sales API 1-22,text,true,,443,1953,33,33,13783,0,52
1534798002899,12072,POST /purchases,200,OK,Point of Sales API 1-9,text,true,,443,1953,33,33,12072,0,54
1534798012774,2216,POST /purchases,200,OK,Point of Sales API 1-1,text,true,,443,1953,33,33,2216,0,59
1534798008863,7521,POST /purchases,200,OK,Point of Sales API 1-6,text,true,,443,1953,34,34,7521,0,59
1534798010861,5913,POST /purchases,200,OK,Point of Sales API 1-23,text,true,,443,1953,35,35,5913,0,51
1534798013366,3506,POST /purchases,200,OK,Point of Sales API 1-8,text,true,,443,1953,35,35,3506,0,47
1534798014725,2680,POST /purchases,200,OK,Point of Sales API 1-22,text,true,,443,1953,35,35,2680,0,49
1534798001969,15546,POST /purchases,200,OK,Point of Sales API 1-12,text,true,,443,1953,35,35,15546,0,0
1534798007586,10389,POST /purchases,200,OK,Point of Sales API 1-5,text,true,,443,1953,36,36,10389,0,57
1534797996138,22749,POST /purchases,200,OK,Point of Sales API 1-18,text,true,,443,1953,36,36,22749,0,55
1534798011283,7708,POST /purchases,200,OK,Point of Sales API 1-4,text,true,,443,1953,37,37,7708,0,0
1534798017406,2090,POST /purchases,200,OK,Point of Sales API 1-22,text,true,,443,1953,37,37,2090,0,58
1534798011267,8232,POST /purchases,200,OK,Point of Sales API 1-17,text,true,,443,1953,37,37,8232,0,55
1534798009502,10106,POST /purchases,200,OK,Point of Sales API 1-20,text,true,,443,1953,37,37,10106,0,50
1534797991337,28466,POST /purchases,200,OK,Point of Sales API 1-14,text,true,,443,1953,37,37,28466,0,55
